,league,date,home_team,away_team,home_score,away_score,season,home_latitude,home_longitude,away_latitude,away_longitude,distance_km,prev_match_date,days_rest
306,Premier League,2019-02-27,Manchester City,West Ham,1.0,0.0,2018,53.4831,-2.2004,51.5386,-0.0174,261.841873990138,2019-02-27,108.0
667,Premier League,2019-03-01,Manchester City,Liverpool,2.0,1.0,2018,53.4831,-2.2004,53.4308,-2.9608,50.679402882060415,2019-03-01,2.0
707,Premier League,2019-03-02,Manchester City,Arsenal,3.0,1.0,2018,53.4831,-2.2004,51.555,-0.1086,256.87433356770003,2019-03-02,1.0
413,Premier League,2019-04-20,Manchester City,Tottenham,1.0,0.0,2018,53.4831,-2.2004,51.6043,-0.0665,253.8798380331937,2019-04-20,49.0
1718,Premier League,2019-06-05,Manchester City,Leicester,1.0,0.0,2018,53.4831,-2.2004,52.6203,-1.1422,119.18951442608396,2019-06-05,46.0
317,Premier League,2019-07-12,Manchester City,Manchester United,1.0,2.0,2019,53.4831,-2.2004,53.4631,-2.2913,6.413941637333154,2019-07-12,37.0
1606,Premier League,2019-08-17,Manchester City,Tottenham,2.0,2.0,2019,53.4831,-2.2004,51.6043,-0.0665,253.8798380331937,2019-08-17,36.0
1156,Premier League,2019-10-02,Manchester City,Chelsea,6.0,0.0,2018,53.4831,-2.2004,51.4816,-0.191,260.8346870052103,2019-10-02,46.0
1574,Premier League,2019-10-26,Manchester City,Aston Villa,3.0,0.0,2019,53.4831,-2.2004,52.5092,-1.884,110.34323248405991,2019-10-26,24.0
863,Premier League,2019-11-23,Manchester City,Chelsea,2.0,1.0,2019,53.4831,-2.2004,51.4816,-0.191,260.8346870052103,2019-11-23,28.0
84,Premier League,2019-12-21,Manchester City,Leicester,3.0,1.0,2019,53.4831,-2.2004,52.6203,-1.1422,119.18951442608396,2019-12-21,28.0
1246,Premier League,2020-02-07,Manchester City,Liverpool,4.0,0.0,2019,53.4831,-2.2004,53.4308,-2.9608,50.679402882060415,2020-02-07,48.0
874,Premier League,2020-02-19,Manchester City,West Ham,2.0,0.0,2019,53.4831,-2.2004,51.5386,-0.0174,261.841873990138,2020-02-19,12.0
767,Premier League,2020-06-17,Manchester City,Arsenal,3.0,0.0,2019,53.4831,-2.2004,51.555,-0.1086,256.87433356770003,2020-06-17,119.0
817,Premier League,2020-08-07,Manchester City,Newcastle United,5.0,0.0,2019,53.4831,-2.2004,54.9756,-1.6216,170.16751229324979,2020-08-07,51.0
1568,Premier League,2020-08-11,Manchester City,Liverpool,1.0,1.0,2020,53.4831,-2.2004,53.4308,-2.9608,50.679402882060415,2020-08-11,4.0
1812,Premier League,2020-09-27,Manchester City,Leicester,2.0,5.0,2020,53.4831,-2.2004,52.6203,-1.1422,119.18951442608396,2020-09-27,47.0
53,Premier League,2020-10-17,Manchester City,Arsenal,1.0,0.0,2020,53.4831,-2.2004,51.555,-0.1086,256.87433356770003,2020-10-17,20.0
876,Premier League,2020-12-26,Manchester City,Newcastle United,2.0,0.0,2020,53.4831,-2.2004,54.9756,-1.6216,170.16751229324979,2020-12-26,70.0
1362,Premier League,2021-01-20,Manchester City,Aston Villa,2.0,0.0,2020,53.4831,-2.2004,52.5092,-1.884,110.34323248405991,2021-01-20,25.0
577,Premier League,2021-02-13,Manchester City,Tottenham,3.0,0.0,2020,53.4831,-2.2004,51.6043,-0.0665,253.8798380331937,2021-02-13,24.0
666,Premier League,2021-02-27,Manchester City,West Ham,2.0,1.0,2020,53.4831,-2.2004,51.5386,-0.0174,261.841873990138,2021-02-27,14.0
116,Premier League,2021-07-03,Manchester City,Manchester United,0.0,2.0,2020,53.4831,-2.2004,53.4631,-2.2913,6.413941637333154,2021-07-03,126.0
1566,Premier League,2021-08-05,Manchester City,Chelsea,1.0,2.0,2020,53.4831,-2.2004,51.4816,-0.191,260.8346870052103,2021-08-05,33.0
1764,Premier League,2021-08-28,Manchester City,Arsenal,5.0,0.0,2021,53.4831,-2.2004,51.555,-0.1086,256.87433356770003,2021-08-28,23.0
567,Premier League,2021-11-28,Manchester City,West Ham,2.0,1.0,2021,53.4831,-2.2004,51.5386,-0.0174,261.841873990138,2021-11-28,92.0
1027,Premier League,2021-12-26,Manchester City,Leicester,6.0,3.0,2021,53.4831,-2.2004,52.6203,-1.1422,119.18951442608396,2021-12-26,28.0
131,Premier League,2022-01-15,Manchester City,Chelsea,1.0,0.0,2021,53.4831,-2.2004,51.4816,-0.191,260.8346870052103,2022-01-15,20.0
1032,Premier League,2022-02-10,Manchester City,Manchester United,6.0,3.0,2022,53.4831,-2.2004,53.4631,-2.2913,6.413941637333154,2022-02-10,26.0
190,Premier League,2022-02-19,Manchester City,Tottenham,2.0,3.0,2021,53.4831,-2.2004,51.6043,-0.0665,253.8798380331937,2022-02-19,9.0
839,Premier League,2022-05-22,Manchester City,Aston Villa,3.0,2.0,2021,53.4831,-2.2004,52.5092,-1.884,110.34323248405991,2022-05-22,92.0
600,Premier League,2022-06-03,Manchester City,Manchester United,4.0,1.0,2021,53.4831,-2.2004,53.4631,-2.2913,6.413941637333154,2022-06-03,12.0
91,Premier League,2022-08-05,Manchester City,Newcastle United,5.0,0.0,2021,53.4831,-2.2004,54.9756,-1.6216,170.16751229324979,2022-08-05,63.0
76,Premier League,2022-10-04,Manchester City,Liverpool,2.0,2.0,2021,53.4831,-2.2004,53.4308,-2.9608,50.679402882060415,2022-10-04,60.0
670,Premier League,2023-01-04,Manchester City,Liverpool,4.0,1.0,2022,53.4831,-2.2004,53.4308,-2.9608,50.679402882060415,2023-01-04,92.0
129,Premier League,2023-01-19,Manchester City,Tottenham,4.0,2.0,2022,53.4831,-2.2004,51.6043,-0.0665,253.8798380331937,2023-01-19,15.0
1759,Premier League,2023-03-05,Manchester City,West Ham,3.0,0.0,2022,53.4831,-2.2004,51.5386,-0.0174,261.841873990138,2023-03-05,45.0
1131,Premier League,2023-04-03,Manchester City,Newcastle United,2.0,0.0,2022,53.4831,-2.2004,54.9756,-1.6216,170.16751229324979,2023-04-03,29.0
245,Premier League,2023-04-15,Manchester City,Leicester,3.0,1.0,2022,53.4831,-2.2004,52.6203,-1.1422,119.18951442608396,2023-04-15,12.0
803,Premier League,2023-04-26,Manchester City,Arsenal,4.0,1.0,2022,53.4831,-2.2004,51.555,-0.1086,256.87433356770003,2023-04-26,11.0
1159,Premier League,2023-05-21,Manchester City,Chelsea,1.0,0.0,2022,53.4831,-2.2004,51.4816,-0.191,260.8346870052103,2023-05-21,25.0
601,Premier League,2023-12-02,Manchester City,Aston Villa,3.0,1.0,2022,53.4831,-2.2004,52.5092,-1.884,110.34323248405991,2023-12-02,195.0
433,Premier League,2014-09-27,Manchester United,West Ham,2.0,1.0,2014,53.4631,-2.2913,51.5386,-0.0174,263.57074367590894,2014-09-27,-
1817,Premier League,2014-10-26,Manchester United,Chelsea,1.0,1.0,2014,53.4631,-2.2913,51.4816,-0.191,262.24237785457007,2014-10-26,29.0
1262,Premier League,2014-12-14,Manchester United,Liverpool,3.0,0.0,2014,53.4631,-2.2913,53.4308,-2.9608,44.482041924536944,2014-12-14,49.0
1041,Premier League,2014-12-26,Manchester United,Newcastle United,3.0,1.0,2014,53.4631,-2.2913,54.9756,-1.6216,173.7246317617727,2014-12-26,12.0
1536,Premier League,2015-01-31,Manchester United,Leicester,3.0,1.0,2014,53.4631,-2.2913,52.6203,-1.1422,121.17488217039241,2015-01-31,36.0
1046,Premier League,2015-03-15,Manchester United,Tottenham,3.0,0.0,2014,53.4631,-2.2913,51.6043,-0.0665,255.640118388565,2015-03-15,43.0
1071,Premier League,2015-04-04,Manchester United,Aston Villa,3.0,1.0,2014,53.4631,-2.2913,52.5092,-1.884,109.51646590862491,2015-04-04,20.0
183,Premier League,2015-05-12,Manchester United,West Ham,0.0,0.0,2015,53.4631,-2.2913,51.5386,-0.0174,263.57074367590894,2015-05-12,38.0
792,Premier League,2015-05-17,Manchester United,Arsenal,1.0,1.0,2014,53.4631,-2.2913,51.555,-0.1086,258.50247536948467,2015-05-17,5.0
1195,Premier League,2015-08-08,Manchester United,Tottenham,1.0,0.0,2015,53.4631,-2.2913,51.6043,-0.0665,255.640118388565,2015-08-08,83.0
755,Premier League,2015-08-22,Manchester United,Newcastle United,0.0,0.0,2015,53.4631,-2.2913,54.9756,-1.6216,173.7246317617727,2015-08-22,14.0
1282,Premier League,2015-10-25,Manchester United,Manchester City,0.0,0.0,2015,53.4631,-2.2913,53.4831,-2.2004,6.413941637333154,2015-10-25,64.0
232,Premier League,2015-12-04,Manchester United,Manchester City,4.0,2.0,2014,53.4631,-2.2913,53.4831,-2.2004,6.413941637333154,2015-12-04,40.0
466,Premier League,2015-12-09,Manchester United,Liverpool,3.0,1.0,2015,53.4631,-2.2913,53.4308,-2.9608,44.482041924536944,2015-12-09,5.0
1174,Premier League,2015-12-28,Manchester United,Chelsea,0.0,0.0,2015,53.4631,-2.2913,51.4816,-0.191,262.24237785457007,2015-12-28,19.0
838,Premier League,2016-01-05,Manchester United,Leicester,1.0,1.0,2015,53.4631,-2.2913,52.6203,-1.1422,121.17488217039241,2016-01-05,8.0
1346,Premier League,2016-02-28,Manchester United,Arsenal,3.0,2.0,2015,53.4631,-2.2913,51.555,-0.1086,258.50247536948467,2016-02-28,54.0
836,Premier League,2016-04-16,Manchester United,Aston Villa,1.0,0.0,2015,53.4631,-2.2913,52.5092,-1.884,109.51646590862491,2016-04-16,48.0
1805,Premier League,2016-09-24,Manchester United,Leicester,4.0,1.0,2016,53.4631,-2.2913,52.6203,-1.1422,121.17488217039241,2016-09-24,161.0
1581,Premier League,2016-10-09,Manchester United,Manchester City,1.0,2.0,2016,53.4631,-2.2913,53.4831,-2.2004,6.413941637333154,2016-10-09,15.0
1043,Premier League,2016-11-12,Manchester United,Tottenham,1.0,0.0,2016,53.4631,-2.2913,51.6043,-0.0665,255.640118388565,2016-11-12,34.0
47,Premier League,2016-11-19,Manchester United,Arsenal,1.0,1.0,2016,53.4631,-2.2913,51.555,-0.1086,258.50247536948467,2016-11-19,7.0
445,Premier League,2016-11-27,Manchester United,West Ham,1.0,1.0,2016,53.4631,-2.2913,51.5386,-0.0174,263.57074367590894,2016-11-27,8.0
942,Premier League,2017-01-15,Manchester United,Liverpool,1.0,1.0,2016,53.4631,-2.2913,53.4308,-2.9608,44.482041924536944,2017-01-15,49.0
515,Premier League,2017-04-16,Manchester United,Chelsea,2.0,0.0,2016,53.4631,-2.2913,51.4816,-0.191,262.24237785457007,2017-04-16,91.0
64,Premier League,2017-08-13,Manchester United,West Ham,4.0,0.0,2017,53.4631,-2.2913,51.5386,-0.0174,263.57074367590894,2017-08-13,119.0
324,Premier League,2017-08-26,Manchester United,Leicester,2.0,0.0,2017,53.4631,-2.2913,52.6203,-1.1422,121.17488217039241,2017-08-26,13.0
1083,Premier League,2017-10-12,Manchester United,Manchester City,1.0,2.0,2017,53.4631,-2.2913,53.4831,-2.2004,6.413941637333154,2017-10-12,47.0
1816,Premier League,2017-10-28,Manchester United,Tottenham,1.0,0.0,2017,53.4631,-2.2913,51.6043,-0.0665,255.640118388565,2017-10-28,16.0
844,Premier League,2017-11-18,Manchester United,Newcastle United,4.0,1.0,2017,53.4631,-2.2913,54.9756,-1.6216,173.7246317617727,2017-11-18,21.0
595,Premier League,2018-02-25,Manchester United,Chelsea,2.0,1.0,2017,53.4631,-2.2913,51.4816,-0.191,262.24237785457007,2018-02-25,99.0
866,Premier League,2018-04-29,Manchester United,Arsenal,2.0,1.0,2017,53.4631,-2.2913,51.555,-0.1086,258.50247536948467,2018-04-29,63.0
1744,Premier League,2018-05-12,Manchester United,Arsenal,2.0,2.0,2018,53.4631,-2.2913,51.555,-0.1086,258.50247536948467,2018-05-12,13.0
312,Premier League,2018-06-10,Manchester United,Newcastle United,3.0,2.0,2018,53.4631,-2.2913,54.9756,-1.6216,173.7246317617727,2018-06-10,29.0
1787,Premier League,2018-08-27,Manchester United,Tottenham,0.0,3.0,2018,53.4631,-2.2913,51.6043,-0.0665,255.640118388565,2018-08-27,78.0
729,Premier League,2018-10-03,Manchester United,Liverpool,2.0,1.0,2017,53.4631,-2.2913,53.4308,-2.9608,44.482041924536944,2018-10-03,37.0
683,Premier League,2018-10-08,Manchester United,Leicester,2.0,1.0,2018,53.4631,-2.2913,52.6203,-1.1422,121.17488217039241,2018-10-08,5.0
368,Premier League,2019-01-12,Manchester United,Aston Villa,2.0,2.0,2019,53.4631,-2.2913,52.5092,-1.884,109.51646590862491,2019-01-12,96.0
1035,Premier League,2019-02-24,Manchester United,Liverpool,0.0,0.0,2018,53.4631,-2.2913,53.4308,-2.9608,44.482041924536944,2019-02-24,43.0
236,Premier League,2019-04-12,Manchester United,Tottenham,2.0,1.0,2019,53.4631,-2.2913,51.6043,-0.0665,255.640118388565,2019-04-12,47.0
1377,Premier League,2019-04-13,Manchester United,West Ham,2.0,1.0,2018,53.4631,-2.2913,51.5386,-0.0174,263.57074367590894,2019-04-13,1.0
1123,Premier League,2019-04-24,Manchester United,Manchester City,0.0,2.0,2018,53.4631,-2.2913,53.4831,-2.2004,6.413941637333154,2019-04-24,11.0
912,Premier League,2019-04-28,Manchester United,Chelsea,1.0,1.0,2018,53.4631,-2.2913,51.4816,-0.191,262.24237785457007,2019-04-28,4.0
770,Premier League,2019-09-14,Manchester United,Leicester,1.0,0.0,2019,53.4631,-2.2913,52.6203,-1.1422,121.17488217039241,2019-09-14,139.0
1690,Premier League,2019-09-30,Manchester United,Arsenal,1.0,1.0,2019,53.4631,-2.2913,51.555,-0.1086,258.50247536948467,2019-09-30,16.0
1760,Premier League,2019-10-20,Manchester United,Liverpool,1.0,1.0,2019,53.4631,-2.2913,53.4308,-2.9608,44.482041924536944,2019-10-20,20.0
283,Premier League,2019-11-08,Manchester United,Chelsea,4.0,0.0,2019,53.4631,-2.2913,51.4816,-0.191,262.24237785457007,2019-11-08,19.0
253,Premier League,2019-12-26,Manchester United,Newcastle United,4.0,1.0,2019,53.4631,-2.2913,54.9756,-1.6216,173.7246317617727,2019-12-26,48.0
1357,Premier League,2020-01-11,Manchester United,Arsenal,0.0,1.0,2020,53.4631,-2.2913,51.555,-0.1086,258.50247536948467,2020-01-11,16.0
761,Premier League,2020-04-10,Manchester United,Tottenham,1.0,6.0,2020,53.4631,-2.2913,51.6043,-0.0665,255.640118388565,2020-04-10,90.0
122,Premier League,2020-07-22,Manchester United,West Ham,1.0,1.0,2019,53.4631,-2.2913,51.5386,-0.0174,263.57074367590894,2020-07-22,103.0
900,Premier League,2020-08-03,Manchester United,Manchester City,2.0,0.0,2019,53.4631,-2.2913,53.4831,-2.2004,6.413941637333154,2020-08-03,12.0
1674,Premier League,2020-10-24,Manchester United,Chelsea,0.0,0.0,2020,53.4631,-2.2913,51.4816,-0.191,262.24237785457007,2020-10-24,82.0
493,Premier League,2020-12-12,Manchester United,Manchester City,0.0,0.0,2020,53.4631,-2.2913,53.4831,-2.2004,6.413941637333154,2020-12-12,49.0
43,Premier League,2021-01-01,Manchester United,Aston Villa,2.0,1.0,2020,53.4631,-2.2913,52.5092,-1.884,109.51646590862491,2021-01-01,20.0
925,Premier League,2021-02-12,Manchester United,Arsenal,3.0,2.0,2021,53.4631,-2.2913,51.555,-0.1086,258.50247536948467,2021-02-12,42.0
402,Premier League,2021-02-21,Manchester United,Newcastle United,3.0,1.0,2020,53.4631,-2.2913,54.9756,-1.6216,173.7246317617727,2021-02-21,9.0
304,Premier League,2021-03-14,Manchester United,West Ham,1.0,0.0,2020,53.4631,-2.2913,51.5386,-0.0174,263.57074367590894,2021-03-14,21.0
205,Premier League,2021-05-13,Manchester United,Liverpool,2.0,4.0,2020,53.4631,-2.2913,53.4308,-2.9608,44.482041924536944,2021-05-13,60.0
1533,Premier League,2021-06-11,Manchester United,Manchester City,0.0,2.0,2021,53.4631,-2.2913,53.4831,-2.2004,6.413941637333154,2021-06-11,29.0
875,Premier League,2021-09-25,Manchester United,Aston Villa,0.0,1.0,2021,53.4631,-2.2913,52.5092,-1.884,109.51646590862491,2021-09-25,106.0
906,Premier League,2021-10-24,Manchester United,Liverpool,0.0,5.0,2021,53.4631,-2.2913,53.4308,-2.9608,44.482041924536944,2021-10-24,29.0
491,Premier League,2021-11-05,Manchester United,Leicester,1.0,2.0,2020,53.4631,-2.2913,52.6203,-1.1422,121.17488217039241,2021-11-05,12.0
1232,Premier League,2021-11-09,Manchester United,Newcastle United,4.0,1.0,2021,53.4631,-2.2913,54.9756,-1.6216,173.7246317617727,2021-11-09,4.0
1697,Premier League,2022-01-22,Manchester United,West Ham,1.0,0.0,2021,53.4631,-2.2913,51.5386,-0.0174,263.57074367590894,2022-01-22,74.0
172,Premier League,2022-02-04,Manchester United,Leicester,1.0,1.0,2021,53.4631,-2.2913,52.6203,-1.1422,121.17488217039241,2022-02-04,13.0
1629,Premier League,2022-04-09,Manchester United,Arsenal,3.0,1.0,2022,53.4631,-2.2913,51.555,-0.1086,258.50247536948467,2022-04-09,64.0
987,Premier League,2022-04-28,Manchester United,Chelsea,1.0,1.0,2021,53.4631,-2.2913,51.4816,-0.191,262.24237785457007,2022-04-28,19.0
588,Premier League,2022-08-22,Manchester United,Liverpool,2.0,1.0,2022,53.4631,-2.2913,53.4308,-2.9608,44.482041924536944,2022-08-22,116.0
73,Premier League,2022-10-16,Manchester United,Newcastle United,0.0,0.0,2022,53.4631,-2.2913,54.9756,-1.6216,173.7246317617727,2022-10-16,55.0
843,Premier League,2022-10-19,Manchester United,Tottenham,2.0,0.0,2022,53.4631,-2.2913,51.6043,-0.0665,255.640118388565,2022-10-19,3.0
455,Premier League,2022-10-30,Manchester United,West Ham,1.0,0.0,2022,53.4631,-2.2913,51.5386,-0.0174,263.57074367590894,2022-10-30,11.0
691,Premier League,2022-12-03,Manchester United,Tottenham,3.0,2.0,2021,53.4631,-2.2913,51.6043,-0.0665,255.640118388565,2022-12-03,34.0
1301,Premier League,2023-01-14,Manchester United,Manchester City,2.0,1.0,2022,53.4631,-2.2913,53.4831,-2.2004,6.413941637333154,2023-01-14,42.0
111,Premier League,2023-02-19,Manchester United,Leicester,3.0,0.0,2022,53.4631,-2.2913,52.6203,-1.1422,121.17488217039241,2023-02-19,36.0
1412,Premier League,2023-04-30,Manchester United,Aston Villa,1.0,0.0,2022,53.4631,-2.2913,52.5092,-1.884,109.51646590862491,2023-04-30,70.0
1067,Premier League,2023-05-25,Manchester United,Chelsea,4.0,1.0,2022,53.4631,-2.2913,51.4816,-0.191,262.24237785457007,2023-05-25,25.0
5,MLS,2014-04-16,New York Red Bulls,Philadelphia Union,2.0,1.0,2014,40.7367,-74.1502,39.8322,-75.3781,144.78621412740122,2014-04-16,-
1266,MLS,2014-04-23,New York Red Bulls,Houston Dynamo,4.0,0.0,2014,40.7367,-74.1502,29.7522,-95.3525,2270.796766258456,2014-04-23,7.0
52,MLS,2014-05-10,New York Red Bulls,Chicago Fire FC,4.0,5.0,2014,40.7367,-74.1502,41.8623,-87.6167,1130.7138013507163,2014-05-10,17.0
1580,MLS,2014-05-24,New York Red Bulls,Portland Timbers,1.0,2.0,2014,40.7367,-74.1502,45.5215,-122.6919,3914.3952734007926,2014-05-24,14.0
1414,MLS,2014-09-06,New York Red Bulls,Sporting Kansas City,2.0,1.0,2014,40.7367,-74.1502,39.1215,-94.823,1767.740760961752,2014-09-06,105.0
381,MLS,2014-09-10,New York Red Bulls,DC United,1.0,0.0,2014,40.7367,-74.1502,38.8684,-77.0122,320.7987274250506,2014-09-10,4.0
1109,MLS,2014-09-20,New York Red Bulls,Seattle Sounders,4.0,1.0,2014,40.7367,-74.1502,47.5952,-122.3316,3853.654769794854,2014-09-20,10.0
1496,MLS,2014-10-04,New York Red Bulls,Houston Dynamo,1.0,0.0,2014,40.7367,-74.1502,29.7522,-95.3525,2270.796766258456,2014-10-04,14.0
1628,MLS,2014-10-30,New York Red Bulls,Sporting Kansas City,2.0,1.0,2014,40.7367,-74.1502,39.1215,-94.823,1767.740760961752,2014-10-30,26.0
1501,MLS,2014-11-02,New York Red Bulls,DC United,2.0,0.0,2014,40.7367,-74.1502,38.8684,-77.0122,320.7987274250506,2014-11-02,3.0
520,MLS,2015-03-22,New York Red Bulls,DC United,2.0,0.0,2015,40.7367,-74.1502,38.8684,-77.0122,320.7987274250506,2015-03-22,140.0
1162,MLS,2015-04-26,New York Red Bulls,LA Galaxy,1.0,1.0,2015,40.7367,-74.1502,33.8644,-118.2611,3933.485021137402,2015-04-26,35.0
503,MLS,2015-05-24,New York Red Bulls,Philadelphia Union,0.0,2.0,2015,40.7367,-74.1502,39.8322,-75.3781,144.78621412740122,2015-05-24,28.0
1447,MLS,2015-08-30,New York Red Bulls,DC United,3.0,0.0,2015,40.7367,-74.1502,38.8684,-77.0122,320.7987274250506,2015-08-30,98.0
816,MLS,2015-09-11,New York Red Bulls,Chicago Fire FC,3.0,2.0,2015,40.7367,-74.1502,41.8623,-87.6167,1130.7138013507163,2015-09-11,12.0
1598,MLS,2015-10-18,New York Red Bulls,Philadelphia Union,4.0,1.0,2015,40.7367,-74.1502,39.8322,-75.3781,144.78621412740122,2015-10-18,37.0
314,MLS,2015-11-08,New York Red Bulls,DC United,1.0,0.0,2015,40.7367,-74.1502,38.8684,-77.0122,320.7987274250506,2015-11-08,21.0
411,MLS,2016-03-19,New York Red Bulls,Houston Dynamo,4.0,3.0,2016,40.7367,-74.1502,29.7522,-95.3525,2270.796766258456,2016-03-19,132.0
563,MLS,2016-04-09,New York Red Bulls,Sporting Kansas City,0.0,2.0,2016,40.7367,-74.1502,39.1215,-94.823,1767.740760961752,2016-04-09,21.0
1750,MLS,2016-05-18,New York Red Bulls,Chicago Fire FC,1.0,0.0,2016,40.7367,-74.1502,41.8623,-87.6167,1130.7138013507163,2016-05-18,39.0
305,MLS,2016-06-19,New York Red Bulls,Seattle Sounders,2.0,0.0,2016,40.7367,-74.1502,47.5952,-122.3316,3853.654769794854,2016-06-19,32.0
1808,MLS,2016-07-10,New York Red Bulls,Portland Timbers,0.0,0.0,2016,40.7367,-74.1502,45.5215,-122.6919,3914.3952734007926,2016-07-10,21.0
1724,MLS,2016-09-11,New York Red Bulls,DC United,2.0,2.0,2016,40.7367,-74.1502,38.8684,-77.0122,320.7987274250506,2016-09-11,63.0
1651,MLS,2016-10-01,New York Red Bulls,Philadelphia Union,3.0,2.0,2016,40.7367,-74.1502,39.8322,-75.3781,144.78621412740122,2016-10-01,20.0
1462,MLS,2017-04-15,New York Red Bulls,DC United,2.0,0.0,2017,40.7367,-74.1502,38.8684,-77.0122,320.7987274250506,2017-04-15,196.0
524,MLS,2017-04-29,New York Red Bulls,Chicago Fire FC,2.0,1.0,2017,40.7367,-74.1502,41.8623,-87.6167,1130.7138013507163,2017-04-29,14.0
234,MLS,2017-05-14,New York Red Bulls,LA Galaxy,1.0,3.0,2017,40.7367,-74.1502,33.8644,-118.2611,3933.485021137402,2017-05-14,15.0
1758,MLS,2017-09-17,New York Red Bulls,Philadelphia Union,0.0,0.0,2017,40.7367,-74.1502,39.8322,-75.3781,144.78621412740122,2017-09-17,126.0
83,MLS,2017-09-27,New York Red Bulls,DC United,3.0,3.0,2017,40.7367,-74.1502,38.8684,-77.0122,320.7987274250506,2017-09-27,10.0
1348,MLS,2018-03-10,New York Red Bulls,Portland Timbers,4.0,0.0,2018,40.7367,-74.1502,45.5215,-122.6919,3914.3952734007926,2018-03-10,164.0
316,MLS,2018-04-21,New York Red Bulls,Chicago Fire FC,1.0,2.0,2018,40.7367,-74.1502,41.8623,-87.6167,1130.7138013507163,2018-04-21,42.0
410,MLS,2018-05-26,New York Red Bulls,Philadelphia Union,0.0,0.0,2018,40.7367,-74.1502,39.8322,-75.3781,144.78621412740122,2018-05-26,35.0
359,MLS,2018-06-13,New York Red Bulls,Seattle Sounders,2.0,1.0,2018,40.7367,-74.1502,47.5952,-122.3316,3853.654769794854,2018-06-13,18.0
195,MLS,2018-07-14,New York Red Bulls,Sporting Kansas City,3.0,2.0,2018,40.7367,-74.1502,39.1215,-94.823,1767.740760961752,2018-07-14,31.0
560,MLS,2018-08-05,New York Red Bulls,LAFC,2.0,1.0,2018,40.7367,-74.1502,34.0123,-118.287,3928.9063123965534,2018-08-05,22.0
1632,MLS,2018-08-26,New York Red Bulls,DC United,1.0,0.0,2018,40.7367,-74.1502,38.8684,-77.0122,320.7987274250506,2018-08-26,21.0
1525,MLS,2018-08-29,New York Red Bulls,Houston Dynamo,1.0,0.0,2018,40.7367,-74.1502,29.7522,-95.3525,2270.796766258456,2018-08-29,3.0
